,game_date,game_status_text,points_home,points_away,home_team_wins,city_home,nickname_home,city_away,nickname_away
14415,2007-11-30,Final,86,92,0,New Orleans,Pelicans,New Orleans,Pelicans
14416,2007-11-24,Final,89,98,0,New Orleans,Pelicans,New Orleans,Pelicans
14417,2007-11-23,Final,99,71,1,New Orleans,Pelicans,New Orleans,Pelicans
14418,2007-11-17,Final,82,100,0,New Orleans,Pelicans,New Orleans,Pelicans
14419,2007-11-16,Final,118,120,0,New Orleans,Pelicans,New Orleans,Pelicans
14420,2007-11-12,Final,82,84,0,New Orleans,Pelicans,New Orleans,Pelicans
14421,2007-11-11,Final,72,93,0,New Orleans,Pelicans,New Orleans,Pelicans
14422,2007-11-07,Final,93,90,1,New Orleans,Pelicans,New Orleans,Pelicans
14423,2007-11-06,Final,104,118,0,New Orleans,Pelicans,New Orleans,Pelicans
14424,2007-11-04,Final,88,93,0,New Orleans,Pelicans,New Orleans,Pelicans
14425,2007-10-21,Final,103,97,1,New Orleans,Pelicans,New Orleans,Pelicans
14426,2007-10-19,Final,85,92,0,New Orleans,Pelicans,New Orleans,Pelicans
14427,2007-10-13,Final,106,111,0,New Orleans,Pelicans,New Orleans,Pelicans
14428,2007-10-10,Final,101,96,1,New Orleans,Pelicans,New Orleans,Pelicans
14429,2007-04-18,Final,83,86,0,New Orleans,Pelicans,New Orleans,Pelicans
14430,2007-04-16,Final,118,125,0,New Orleans,Pelicans,New Orleans,Pelicans
14431,2007-04-14,Final,123,112,1,New Orleans,Pelicans,New Orleans,Pelicans
14432,2007-04-07,Final,94,96,0,New Orleans,Pelicans,New Orleans,Pelicans
14433,2007-04-03,Final,101,119,0,New Orleans,Pelicans,New Orleans,Pelicans
14434,2007-03-28,Final,92,88,1,New Orleans,Pelicans,New Orleans,Pelicans
14435,2007-03-20,Final,103,114,0,New Orleans,Pelicans,New Orleans,Pelicans
14436,2007-03-17,Final,125,103,1,New Orleans,Pelicans,New Orleans,Pelicans
14437,2007-03-16,Final,90,92,0,New Orleans,Pelicans,New Orleans,Pelicans
14438,2007-03-10,Final,96,86,1,New Orleans,Pelicans,New Orleans,Pelicans
14439,2007-03-09,Final,104,103,1,New Orleans,Pelicans,New Orleans,Pelicans
14440,2007-03-06,Final,106,91,1,New Orleans,Pelicans,New Orleans,Pelicans
14441,2007-03-02,Final,104,93,1,New Orleans,Pelicans,New Orleans,Pelicans
14442,2007-02-27,Final,97,89,1,New Orleans,Pelicans,New Orleans,Pelicans
14443,2007-02-21,Final,107,111,0,New Orleans,Pelicans,New Orleans,Pelicans
14444,2007-02-20,Final,104,100,1,New Orleans,Pelicans,New Orleans,Pelicans
14445,2007-02-13,Final,108,104,1,New Orleans,Pelicans,New Orleans,Pelicans
14446,2007-02-07,Final,112,114,0,New Orleans,Pelicans,New Orleans,Pelicans
14447,2007-02-05,Final,105,99,1,New Orleans,Pelicans,New Orleans,Pelicans
14448,2007-02-03,Final,74,87,0,New Orleans,Pelicans,New Orleans,Pelicans
14449,2007-01-24,Final,90,88,1,New Orleans,Pelicans,New Orleans,Pelicans
14450,2007-01-23,Final,102,96,1,New Orleans,Pelicans,New Orleans,Pelicans
14451,2007-01-19,Final,99,86,1,New Orleans,Pelicans,New Orleans,Pelicans
14452,2007-01-10,Final,77,96,0,New Orleans,Pelicans,New Orleans,Pelicans
14453,2006-12-30,Final,94,80,1,New Orleans,Pelicans,New Orleans,Pelicans
14454,2006-12-27,Final,100,85,1,New Orleans,Pelicans,New Orleans,Pelicans
14455,2006-12-26,Final,102,94,1,New Orleans,Pelicans,New Orleans,Pelicans
14456,2006-12-20,Final,86,83,1,New Orleans,Pelicans,New Orleans,Pelicans
14457,2006-12-18,Final,101,99,1,New Orleans,Pelicans,New Orleans,Pelicans
14458,2006-12-09,Final,101,80,1,New Orleans,Pelicans,New Orleans,Pelicans
14459,2006-12-08,Final,94,74,1,New Orleans,Pelicans,New Orleans,Pelicans
14460,2006-12-06,Final,89,105,0,New Orleans,Pelicans,New Orleans,Pelicans
14461,2006-11-25,Final,85,73,1,New Orleans,Pelicans,New Orleans,Pelicans
14462,2006-11-22,Final,92,83,1,New Orleans,Pelicans,New Orleans,Pelicans
14463,2006-11-18,Final,96,99,0,New Orleans,Pelicans,New Orleans,Pelicans
14464,2006-11-15,Final,99,100,0,New Orleans,Pelicans,New Orleans,Pelicans
14465,2006-11-12,Final,92,76,1,New Orleans,Pelicans,New Orleans,Pelicans
14466,2006-11-10,Final,92,91,1,New Orleans,Pelicans,New Orleans,Pelicans
14467,2006-11-09,Final,121,116,1,New Orleans,Pelicans,New Orleans,Pelicans
14468,2006-11-03,Final,91,100,0,New Orleans,Pelicans,New Orleans,Pelicans
14469,2006-11-01,Final,87,91,0,New Orleans,Pelicans,New Orleans,Pelicans
14470,2006-10-24,Final,81,84,0,New Orleans,Pelicans,New Orleans,Pelicans
14471,2006-10-22,Final,117,93,1,New Orleans,Pelicans,New Orleans,Pelicans
14472,2006-10-20,Final,113,106,1,New Orleans,Pelicans,New Orleans,Pelicans
14473,2006-10-19,Final,112,103,1,New Orleans,Pelicans,New Orleans,Pelicans
14474,2006-10-17,Final,109,105,1,New Orleans,Pelicans,New Orleans,Pelicans
14475,2006-04-19,Final,115,95,1,New Orleans,Pelicans,New Orleans,Pelicans
14476,2006-04-17,Final,115,78,1,New Orleans,Pelicans,New Orleans,Pelicans
14477,2006-04-16,Final,96,79,1,New Orleans,Pelicans,New Orleans,Pelicans
14478,2006-04-08,Final,101,77,1,New Orleans,Pelicans,New Orleans,Pelicans
14479,2006-04-04,Final,101,93,1,New Orleans,Pelicans,New Orleans,Pelicans
14480,2006-04-02,Final,113,120,0,New Orleans,Pelicans,New Orleans,Pelicans
14481,2006-03-29,Final,85,86,0,New Orleans,Pelicans,New Orleans,Pelicans
14482,2006-03-27,Final,104,80,1,New Orleans,Pelicans,New Orleans,Pelicans
14483,2006-03-26,Final,105,94,1,New Orleans,Pelicans,New Orleans,Pelicans
14484,2006-03-24,Final,96,82,1,New Orleans,Pelicans,New Orleans,Pelicans
14485,2006-03-14,Final,96,81,1,New Orleans,Pelicans,New Orleans,Pelicans
14486,2006-03-01,Final,89,67,1,New Orleans,Pelicans,New Orleans,Pelicans
14487,2006-02-28,Final,114,104,1,New Orleans,Pelicans,New Orleans,Pelicans
14488,2006-02-26,Final,75,88,0,New Orleans,Pelicans,New Orleans,Pelicans
14489,2006-02-25,Final,95,100,0,New Orleans,Pelicans,New Orleans,Pelicans
14490,2006-02-21,Final,97,75,1,New Orleans,Pelicans,New Orleans,Pelicans
14491,2006-02-11,Final,94,100,0,New Orleans,Pelicans,New Orleans,Pelicans
14492,2006-02-06,Final,99,91,1,New Orleans,Pelicans,New Orleans,Pelicans
14493,2006-01-28,Final,86,95,0,New Orleans,Pelicans,New Orleans,Pelicans
14494,2006-01-23,Final,91,78,1,New Orleans,Pelicans,New Orleans,Pelicans
14495,2006-01-21,Final,98,109,0,New Orleans,Pelicans,New Orleans,Pelicans
14496,2006-01-20,Final,110,99,1,New Orleans,Pelicans,New Orleans,Pelicans
14497,2006-01-16,Final,92,107,0,New Orleans,Pelicans,New Orleans,Pelicans
14498,2006-01-14,Final,80,86,0,New Orleans,Pelicans,New Orleans,Pelicans
14499,2006-01-07,Final,101,93,1,New Orleans,Pelicans,New Orleans,Pelicans
14500,2005-12-29,Final,111,84,1,New Orleans,Pelicans,New Orleans,Pelicans
14501,2005-12-23,Final,101,94,1,New Orleans,Pelicans,New Orleans,Pelicans
14502,2005-12-21,Final,88,69,1,New Orleans,Pelicans,New Orleans,Pelicans
14503,2005-12-12,Final,87,91,0,New Orleans,Pelicans,New Orleans,Pelicans
14504,2005-12-11,Final,110,100,1,New Orleans,Pelicans,New Orleans,Pelicans
14505,2005-12-09,Final,98,95,1,New Orleans,Pelicans,New Orleans,Pelicans
14506,2005-12-06,Final,89,73,1,New Orleans,Pelicans,New Orleans,Pelicans
14507,2005-12-03,Final,97,88,1,New Orleans,Pelicans,New Orleans,Pelicans
14508,2005-11-30,Final,95,102,0,New Orleans,Pelicans,New Orleans,Pelicans
14509,2005-11-28,Final,99,83,1,New Orleans,Pelicans,New Orleans,Pelicans
14510,2005-11-26,Final,99,105,0,New Orleans,Pelicans,New Orleans,Pelicans
14511,2005-11-21,Final,103,91,1,New Orleans,Pelicans,New Orleans,Pelicans
14512,2005-11-19,Final,95,98,0,New Orleans,Pelicans,New Orleans,Pelicans
14513,2005-11-15,Final,109,102,1,New Orleans,Pelicans,New Orleans,Pelicans
14514,2005-11-05,Final,84,91,0,New Orleans,Pelicans,New Orleans,Pelicans
14515,2005-11-02,Final,109,87,1,New Orleans,Pelicans,New Orleans,Pelicans
14516,2005-10-28,Final,104,90,1,New Orleans,Pelicans,New Orleans,Pelicans
14517,2005-10-15,Final,101,83,1,New Orleans,Pelicans,New Orleans,Pelicans
14518,2005-10-13,Final,90,100,0,New Orleans,Pelicans,New Orleans,Pelicans
14519,2005-04-16,Final,94,89,1,New Orleans,Pelicans,New Orleans,Pelicans
14520,2005-04-15,Final,97,72,1,New Orleans,Pelicans,New Orleans,Pelicans
14521,2005-04-13,Final,116,102,1,New Orleans,Pelicans,New Orleans,Pelicans
14522,2005-04-12,Final,99,85,1,New Orleans,Pelicans,New Orleans,Pelicans
14523,2005-04-05,Final,86,96,0,New Orleans,Pelicans,New Orleans,Pelicans
14524,2005-04-01,Final,73,76,0,New Orleans,Pelicans,New Orleans,Pelicans
14525,2005-03-26,Final,85,96,0,New Orleans,Pelicans,New Orleans,Pelicans
14526,2005-03-23,Final,107,102,1,New Orleans,Pelicans,New Orleans,Pelicans
14527,2005-03-21,Final,103,86,1,New Orleans,Pelicans,New Orleans,Pelicans
14528,2005-03-18,Final,90,94,0,New Orleans,Pelicans,New Orleans,Pelicans
14529,2005-03-14,Final,112,89,1,New Orleans,Pelicans,New Orleans,Pelicans
14530,2005-02-28,Final,90,86,1,New Orleans,Pelicans,New Orleans,Pelicans
14531,2005-02-13,Final,97,94,1,New Orleans,Pelicans,New Orleans,Pelicans
14532,2005-02-09,Final,80,91,0,New Orleans,Pelicans,New Orleans,Pelicans
14533,2005-02-08,Final,108,91,1,New Orleans,Pelicans,New Orleans,Pelicans
14534,2005-02-05,Final,108,92,1,New Orleans,Pelicans,New Orleans,Pelicans
14535,2005-02-04,Final,90,82,1,New Orleans,Pelicans,New Orleans,Pelicans
14536,2005-01-29,Final,93,83,1,New Orleans,Pelicans,New Orleans,Pelicans
14537,2005-01-23,Final,97,68,1,New Orleans,Pelicans,New Orleans,Pelicans
14538,2005-01-17,Final,95,91,1,New Orleans,Pelicans,New Orleans,Pelicans
14539,2005-01-16,Final,102,99,1,New Orleans,Pelicans,New Orleans,Pelicans
14540,2005-01-12,Final,90,76,1,New Orleans,Pelicans,New Orleans,Pelicans
14541,2005-01-11,Final,82,88,0,New Orleans,Pelicans,New Orleans,Pelicans
14542,2005-01-07,Final,84,76,1,New Orleans,Pelicans,New Orleans,Pelicans
14543,2005-01-03,Final,108,90,1,New Orleans,Pelicans,New Orleans,Pelicans
14544,2004-12-27,Final,100,82,1,New Orleans,Pelicans,New Orleans,Pelicans
14545,2004-12-26,Final,100,91,1,New Orleans,Pelicans,New Orleans,Pelicans
14546,2004-12-22,Final,101,89,1,New Orleans,Pelicans,New Orleans,Pelicans
14547,2004-12-21,Final,100,91,1,New Orleans,Pelicans,New Orleans,Pelicans
14548,2004-12-19,Final,107,71,1,New Orleans,Pelicans,New Orleans,Pelicans
14549,2004-12-14,Final,94,93,1,New Orleans,Pelicans,New Orleans,Pelicans
14550,2004-12-12,Final,88,69,1,New Orleans,Pelicans,New Orleans,Pelicans
14551,2004-12-10,Final,94,91,1,New Orleans,Pelicans,New Orleans,Pelicans
14552,2004-12-07,Final,89,81,1,New Orleans,Pelicans,New Orleans,Pelicans
14553,2004-11-29,Final,76,67,1,New Orleans,Pelicans,New Orleans,Pelicans
14554,2004-11-28,Final,89,76,1,New Orleans,Pelicans,New Orleans,Pelicans
14555,2004-11-26,Final,95,86,1,New Orleans,Pelicans,New Orleans,Pelicans
14556,2004-11-23,Final,115,109,1,New Orleans,Pelicans,New Orleans,Pelicans
14557,2004-11-22,Final,75,76,0,New Orleans,Pelicans,New Orleans,Pelicans
14558,2004-11-13,Final,94,91,1,New Orleans,Pelicans,New Orleans,Pelicans
14559,2004-11-06,Final,99,92,1,New Orleans,Pelicans,New Orleans,Pelicans
14560,2004-10-29,Final,102,86,1,New Orleans,Pelicans,New Orleans,Pelicans
14561,2004-10-24,Final,97,96,1,New Orleans,Pelicans,New Orleans,Pelicans
14562,2004-10-23,Final,92,87,1,New Orleans,Pelicans,New Orleans,Pelicans
14563,2004-05-04,Final,85,77,1,New Orleans,Pelicans,New Orleans,Pelicans
14564,2004-04-30,Final,87,83,1,New Orleans,Pelicans,New Orleans,Pelicans
14565,2004-04-21,Final,93,63,1,New Orleans,Pelicans,New Orleans,Pelicans
14566,2004-04-18,Final,81,79,1,New Orleans,Pelicans,New Orleans,Pelicans
14567,2004-04-14,Final,78,94,0,New Orleans,Pelicans,New Orleans,Pelicans
14568,2004-04-10,Final,87,92,0,New Orleans,Pelicans,New Orleans,Pelicans
14569,2004-04-06,Final,105,91,1,New Orleans,Pelicans,New Orleans,Pelicans
14570,2004-04-04,Final,96,88,1,New Orleans,Pelicans,New Orleans,Pelicans
14571,2004-04-03,Final,81,94,0,New Orleans,Pelicans,New Orleans,Pelicans
14572,2004-03-31,Final,89,76,1,New Orleans,Pelicans,New Orleans,Pelicans
14573,2004-03-30,Final,107,88,1,New Orleans,Pelicans,New Orleans,Pelicans
14574,2004-03-25,Final,84,76,1,New Orleans,Pelicans,New Orleans,Pelicans
14575,2004-03-16,Final,96,83,1,New Orleans,Pelicans,New Orleans,Pelicans
14576,2004-03-11,Final,97,86,1,New Orleans,Pelicans,New Orleans,Pelicans
14577,2004-03-07,Final,84,76,1,New Orleans,Pelicans,New Orleans,Pelicans
14578,2004-03-01,Final,111,106,1,New Orleans,Pelicans,New Orleans,Pelicans
14579,2004-02-28,Final,97,92,1,New Orleans,Pelicans,New Orleans,Pelicans
14580,2004-02-23,Final,104,100,1,New Orleans,Pelicans,New Orleans,Pelicans
14581,2004-02-21,Final,97,84,1,New Orleans,Pelicans,New Orleans,Pelicans
14582,2004-02-17,Final,75,89,0,New Orleans,Pelicans,New Orleans,Pelicans
14583,2004-02-07,Final,107,97,1,New Orleans,Pelicans,New Orleans,Pelicans
14584,2004-01-30,Final,85,82,1,New Orleans,Pelicans,New Orleans,Pelicans
14585,2004-01-24,Final,96,98,0,New Orleans,Pelicans,New Orleans,Pelicans
14586,2004-01-19,Final,97,90,1,New Orleans,Pelicans,New Orleans,Pelicans
14587,2004-01-10,Final,89,84,1,New Orleans,Pelicans,New Orleans,Pelicans
14588,2004-01-03,Final,91,84,1,New Orleans,Pelicans,New Orleans,Pelicans
14589,2004-01-02,Final,74,86,0,New Orleans,Pelicans,New Orleans,Pelicans
14590,2003-12-31,Final,94,96,0,New Orleans,Pelicans,New Orleans,Pelicans
14591,2003-12-29,Final,108,99,1,New Orleans,Pelicans,New Orleans,Pelicans
14592,2003-12-23,Final,97,86,1,New Orleans,Pelicans,New Orleans,Pelicans
14593,2003-12-16,Final,116,94,1,New Orleans,Pelicans,New Orleans,Pelicans
14594,2003-12-15,Final,109,80,1,New Orleans,Pelicans,New Orleans,Pelicans
14595,2003-12-12,Final,85,96,0,New Orleans,Pelicans,New Orleans,Pelicans
14596,2003-12-11,Final,101,111,0,New Orleans,Pelicans,New Orleans,Pelicans
14597,2003-12-06,Final,91,97,0,New Orleans,Pelicans,New Orleans,Pelicans
14598,2003-12-02,Final,91,100,0,New Orleans,Pelicans,New Orleans,Pelicans
14599,2003-11-29,Final,79,74,1,New Orleans,Pelicans,New Orleans,Pelicans
14600,2003-11-25,Final,91,87,1,New Orleans,Pelicans,New Orleans,Pelicans
14601,2003-11-23,Final,80,81,0,New Orleans,Pelicans,New Orleans,Pelicans
14602,2003-11-19,Final,73,81,0,New Orleans,Pelicans,New Orleans,Pelicans
14603,2003-11-18,Final,85,88,0,New Orleans,Pelicans,New Orleans,Pelicans
14604,2003-11-11,Final,125,97,1,New Orleans,Pelicans,New Orleans,Pelicans
14605,2003-11-05,Final,99,106,0,New Orleans,Pelicans,New Orleans,Pelicans
14606,2003-11-03,Final,90,80,1,New Orleans,Pelicans,New Orleans,Pelicans
14607,2003-10-30,Final,98,100,0,New Orleans,Pelicans,New Orleans,Pelicans
14608,2019-11-29,Final,109,104,1,New Orleans,Pelicans,New Orleans,Pelicans
14609,2019-11-24,Final,134,109,1,New Orleans,Pelicans,New Orleans,Pelicans
14610,2019-11-23,Final,128,120,1,New Orleans,Pelicans,New Orleans,Pelicans
14611,2019-11-21,Final,121,124,0,New Orleans,Pelicans,New Orleans,Pelicans
14612,2019-11-16,Final,109,94,1,New Orleans,Pelicans,New Orleans,Pelicans
14613,2019-11-09,Final,110,115,0,New Orleans,Pelicans,New Orleans,Pelicans
14614,2019-11-04,Final,135,125,1,New Orleans,Pelicans,New Orleans,Pelicans
14615,2019-11-02,Final,115,104,1,New Orleans,Pelicans,New Orleans,Pelicans
14616,2019-10-26,Final,126,123,1,New Orleans,Pelicans,New Orleans,Pelicans
14617,2019-10-22,Final,130,122,1,New Orleans,Pelicans,New Orleans,Pelicans
14618,2019-10-18,Final,116,117,0,New Orleans,Pelicans,New Orleans,Pelicans
14619,2019-10-13,Final,114,123,0,New Orleans,Pelicans,New Orleans,Pelicans
14620,2019-10-09,Final,125,127,0,New Orleans,Pelicans,New Orleans,Pelicans
14621,2019-10-07,Final,109,133,0,New Orleans,Pelicans,New Orleans,Pelicans
14622,2019-04-07,Final,129,133,0,New Orleans,Pelicans,New Orleans,Pelicans
14623,2019-04-05,Final,133,126,1,New Orleans,Pelicans,New Orleans,Pelicans
14624,2019-03-20,Final,119,96,1,New Orleans,Pelicans,New Orleans,Pelicans
14625,2019-03-18,Final,125,129,0,New Orleans,Pelicans,New Orleans,Pelicans
14626,2019-03-10,Final,128,116,1,New Orleans,Pelicans,New Orleans,Pelicans
14627,2019-03-04,Final,112,115,0,New Orleans,Pelicans,New Orleans,Pelicans
14628,2019-03-02,Final,112,120,0,New Orleans,Pelicans,New Orleans,Pelicans
14629,2019-03-01,Final,116,130,0,New Orleans,Pelicans,New Orleans,Pelicans
14630,2019-02-27,Final,125,119,1,New Orleans,Pelicans,New Orleans,Pelicans
14631,2019-02-22,Final,126,111,1,New Orleans,Pelicans,New Orleans,Pelicans
14632,2019-02-09,Final,99,90,1,New Orleans,Pelicans,New Orleans,Pelicans
14633,2019-02-06,Final,120,125,0,New Orleans,Pelicans,New Orleans,Pelicans
14634,2019-02-02,Final,113,108,1,New Orleans,Pelicans,New Orleans,Pelicans
14635,2019-01-29,Final,116,121,0,New Orleans,Pelicans,New Orleans,Pelicans
14636,2019-01-24,Final,122,116,1,New Orleans,Pelicans,New Orleans,Pelicans
14637,2019-01-21,Final,85,105,0,New Orleans,Pelicans,New Orleans,Pelicans
14638,2019-01-18,Final,128,112,1,New Orleans,Pelicans,New Orleans,Pelicans
14639,2019-01-16,Final,147,140,1,New Orleans,Pelicans,New Orleans,Pelicans
14640,2019-01-14,Final,117,121,0,New Orleans,Pelicans,New Orleans,Pelicans
14641,2019-01-12,Final,110,106,1,New Orleans,Pelicans,New Orleans,Pelicans
14642,2019-01-05,Final,98,133,0,New Orleans,Pelicans,New Orleans,Pelicans
14643,2019-01-02,Final,126,121,1,New Orleans,Pelicans,New Orleans,Pelicans
14644,2018-12-26,Final,122,119,1,New Orleans,Pelicans,New Orleans,Pelicans
14645,2018-12-23,Final,122,117,1,New Orleans,Pelicans,New Orleans,Pelicans
14646,2018-12-21,Final,112,104,1,New Orleans,Pelicans,New Orleans,Pelicans
14647,2018-12-19,Final,123,115,1,New Orleans,Pelicans,New Orleans,Pelicans
14648,2018-12-10,Final,113,100,1,New Orleans,Pelicans,New Orleans,Pelicans
14649,2018-12-09,Final,108,116,0,New Orleans,Pelicans,New Orleans,Pelicans
14650,2018-12-02,Final,109,119,0,New Orleans,Pelicans,New Orleans,Pelicans
14651,2018-11-30,Final,106,101,1,New Orleans,Pelicans,New Orleans,Pelicans
14652,2018-11-24,Final,124,114,1,New Orleans,Pelicans,New Orleans,Pelicans
14653,2018-11-23,Final,114,109,1,New Orleans,Pelicans,New Orleans,Pelicans
14654,2018-11-21,Final,121,120,1,New Orleans,Pelicans,New Orleans,Pelicans
14655,2018-11-14,Final,107,100,1,New Orleans,Pelicans,New Orleans,Pelicans
14656,2018-11-12,Final,110,126,0,New Orleans,Pelicans,New Orleans,Pelicans
14657,2018-11-05,Final,122,116,1,New Orleans,Pelicans,New Orleans,Pelicans
14658,2018-11-03,Final,109,95,1,New Orleans,Pelicans,New Orleans,Pelicans
14659,2018-11-01,Final,132,119,1,New Orleans,Pelicans,New Orleans,Pelicans
14660,2018-10-31,Final,131,121,1,New Orleans,Pelicans,New Orleans,Pelicans
14661,2018-10-29,Final,116,111,1,New Orleans,Pelicans,New Orleans,Pelicans
14662,2018-10-17,Final,112,131,0,New Orleans,Pelicans,New Orleans,Pelicans
14663,2018-10-10,Final,140,128,1,New Orleans,Pelicans,New Orleans,Pelicans
14664,2018-10-05,Final,106,100,1,New Orleans,Pelicans,New Orleans,Pelicans
14665,2018-10-01,Final,116,102,1,New Orleans,Pelicans,New Orleans,Pelicans
14666,2018-09-30,Final,128,116,1,New Orleans,Pelicans,New Orleans,Pelicans
14667,2018-05-08,Final,113,104,1,New Orleans,Pelicans,New Orleans,Pelicans
14668,2018-05-01,Final,121,116,1,New Orleans,Pelicans,New Orleans,Pelicans
14669,2018-04-28,Final,123,101,1,New Orleans,Pelicans,New Orleans,Pelicans
14670,2018-04-17,Final,102,111,0,New Orleans,Pelicans,New Orleans,Pelicans
14671,2018-04-14,Final,95,97,0,New Orleans,Pelicans,New Orleans,Pelicans
14672,2018-04-09,Final,100,113,0,New Orleans,Pelicans,New Orleans,Pelicans
14673,2018-04-07,Final,120,126,0,New Orleans,Pelicans,New Orleans,Pelicans
14674,2018-04-06,Final,103,122,0,New Orleans,Pelicans,New Orleans,Pelicans
14675,2018-03-30,Final,107,102,1,New Orleans,Pelicans,New Orleans,Pelicans
14676,2018-03-24,Final,114,91,1,New Orleans,Pelicans,New Orleans,Pelicans
14677,2018-03-15,Final,98,93,1,New Orleans,Pelicans,New Orleans,Pelicans
14678,2018-03-07,Final,101,114,0,New Orleans,Pelicans,New Orleans,Pelicans
14679,2018-03-06,Final,116,121,0,New Orleans,Pelicans,New Orleans,Pelicans
14680,2018-03-04,Final,109,126,0,New Orleans,Pelicans,New Orleans,Pelicans
14681,2018-02-28,Final,116,121,0,New Orleans,Pelicans,New Orleans,Pelicans
14682,2018-02-25,Final,121,123,0,New Orleans,Pelicans,New Orleans,Pelicans
14683,2018-02-12,Final,103,118,0,New Orleans,Pelicans,New Orleans,Pelicans
14684,2018-02-10,Final,128,138,0,New Orleans,Pelicans,New Orleans,Pelicans
14685,2018-02-09,Final,100,82,1,New Orleans,Pelicans,New Orleans,Pelicans
14686,2018-02-03,Final,118,107,1,New Orleans,Pelicans,New Orleans,Pelicans
14687,2018-02-02,Final,100,114,0,New Orleans,Pelicans,New Orleans,Pelicans
14688,2018-01-24,Final,96,101,0,New Orleans,Pelicans,New Orleans,Pelicans
14689,2018-01-17,Final,94,93,1,New Orleans,Pelicans,New Orleans,Pelicans
14690,2018-01-16,Final,113,116,0,New Orleans,Pelicans,New Orleans,Pelicans
14691,2018-01-14,Final,118,123,0,New Orleans,Pelicans,New Orleans,Pelicans
